model,condition,provider,story_id,condition_cell,template,sample_i,rating,rating_norm,s_min,s_max
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,3,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,4,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,5,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,6,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,7,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,8,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,9,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,10,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,11,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,12,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,13,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,14,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,15,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,16,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,17,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,18,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,wrong_w1,19,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,0,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,1,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,2,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,3,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,4,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,5,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,6,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,7,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,8,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,9,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,10,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,11,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,12,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,13,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,14,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,15,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,16,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,17,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,18,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-attempted,attempted,punish_w1,19,6.0,0.8333,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,0,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,1,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,2,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,3,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,4,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,5,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,6,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,7,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,8,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,9,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,10,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,11,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,12,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,13,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,14,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,15,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,16,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,17,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,18,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,human_verbatim,19,3,1.0,1,3
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,0,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,1,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,2,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,3,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,4,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,5,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,6,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,7,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,8,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,9,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,10,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,11,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,12,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,13,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,14,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,15,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,16,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,17,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,18,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,blame_w1,19,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,0,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,1,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,2,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,3,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,4,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,5,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,6,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,7,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,8,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,9,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,10,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,11,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,12,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,13,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,14,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,15,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,16,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,17,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,18,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,wrong_w1,19,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,0,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,1,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,2,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,3,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,4,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,5,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,6,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,7,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,8,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,9,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,10,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,11,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,12,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,13,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,14,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,15,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,16,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,17,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,18,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-LAB-intentional,intentional,punish_w1,19,7,1.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,0,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,1,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,2,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,3,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,4,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,5,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,6,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,7,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,8,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,9,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,10,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,11,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,12,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,13,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,14,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,15,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,16,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,17,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,18,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,human_verbatim,19,1,0.0,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,0,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,1,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,2,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,3,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,4,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,5,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,6,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,7,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,8,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,9,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,10,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,11,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,12,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,13,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,14,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,15,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,16,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,17,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,18,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,blame_w1,19,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,0,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,1,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,2,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,3,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,4,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,5,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,6,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,7,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,8,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,9,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,10,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,11,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,12,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,13,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,14,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,15,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,16,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,17,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,18,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,wrong_w1,19,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,0,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,1,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,2,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,3,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,4,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,5,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,6,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,7,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,8,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,9,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,10,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,11,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,12,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,13,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,14,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,15,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,16,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,17,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,18,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-neutral,neutral,punish_w1,19,1,0.0,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,0,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,1,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,2,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,3,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,4,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,5,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,6,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,7,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,8,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,9,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,10,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,11,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,12,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,13,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,14,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,15,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,16,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,17,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,18,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,human_verbatim,19,2.0,0.5,1,3
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,0,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,1,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,2,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,3,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,4,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,5,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,6,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,7,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,8,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,9,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,10,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,11,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,12,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,13,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,14,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,15,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,16,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,17,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,18,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,blame_w1,19,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,0,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,1,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,2,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,3,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,4,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,5,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,6,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,7,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,8,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,9,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,10,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,11,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,12,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,13,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,14,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,15,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,16,2.0,0.1667,1,7
gemini-3.5-flash,direct,google,YS2008-JELLYFISH-accidental,accidental,wrong_w1,17,2.0,0.1667,1,7
